,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
49,غسالم,سالمين‌,2296,20572523,84511463300,4210,4090,4120,-90,-2.14,4110,-100,-2.38,4090,4280,1400-2-8,2021-04-28
50,وساپا,سرمايه‌گذاري‌ سايپا,2262,25897345,120151707860,4560,4600,4720,160,3.51,4640,80,1.75,4480,4750,1400-2-8,2021-04-28
51,وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,2231,10950834,112590486080,10200,10200,10250,50,0.49,10280,80,0.78,10140,10630,1400-2-8,2021-04-28
52,صبا,سرمايه گذاري صبا تامين,2221,10344489,79773087888,7456,7450,7680,224,3,7622,166,2.23,7450,7820,1400-2-8,2021-04-28
53,گشان,توسعه بين المللي پديده شانديز,2214,7968654,192676287599,25151,24145,24145,-1006,-4,24179,-972,-3.86,24145,24648,1400-2-8,2021-04-28
54,آسيا,بيمه آسيا,2204,44899180,89229642890,2040,1980,2000,-40,-1.96,1990,-50,-2.45,1980,2020,1400-2-8,2021-04-28
55,شبريز,پالايش نفت تبريز,2178,6115757,161212359320,27020,26410,26400,-620,-2.29,26360,-660,-2.44,26210,27390,1400-2-8,2021-04-28
56,نوري,پتروشيمي نوري,2154,1946989,116391340010,60130,59200,59500,-630,-1.05,59780,-350,-0.58,59010,60440,1400-2-8,2021-04-28
57,ومهان,گروه توسعه مالي مهر آيندگان,2094,16134160,208245939010,12307,12470,13045,738,6,12907,600,4.88,12200,13045,1400-2-8,2021-04-28
58,سمازن,سيمان‌مازندران‌,1974,10138521,126689532130,12760,12380,12620,-140,-1.1,12500,-260,-2.04,12380,12980,1400-2-8,2021-04-28
59,فاسمين,كالسيمين‌,1896,9870001,147038152440,15220,15240,14940,-280,-1.84,14900,-320,-2.1,14770,15600,1400-2-8,2021-04-28
60,آگاس,صندوق س.هستي بخش آگاه-س,1863,3291702,216729190523,65034,64500,65900,866,1.33,65841,807,1.24,64500,66660,1400-2-8,2021-04-28
61,فباهنر,مس‌ شهيدباهنر,1794,3216505,81998581260,25720,26000,25100,-620,-2.41,25490,-230,-0.89,24960,26480,1400-2-8,2021-04-28
62,فنوال,نورد آلومينيوم‌,1726,2356876,67535109090,28240,28980,28310,70,0.25,28650,410,1.45,27780,29480,1400-2-8,2021-04-28
63,حفاري,حفاري شمال,1722,12197653,81744440690,6730,6600,6780,50,0.74,6700,-30,-0.45,6540,6890,1400-2-8,2021-04-28
64,سرو,صندوق س سروسودمند مدبران-سهام,1671,1881437,122117406630,64610,64900,65040,430,0.67,64910,300,0.46,63700,65850,1400-2-8,2021-04-28
65,ومعادن,توسعه‌معادن‌وفلزات‌,1652,11403309,87574396520,7660,7660,7750,90,1.17,7680,20,0.26,7500,7820,1400-2-8,2021-04-28
66,بجهرم,توسعه مولد نيروگاهي جهرم,1609,15082359,36739210912,2430,2410,2451,21,0.86,2435,5,0.21,2391,2473,1400-2-8,2021-04-28
67,تسه0001,امتيازتسهيلات مسكن فروردين1400,1605,36524,19086185236,539747,529000,512760,-26987,-5,522566,-17181,-3.18,512760,539955,1400-2-8,2021-04-28
68,ضسپا3003,اختيارخ خساپا-2000-1400/03/26,1597,81574,8893821000,101,110,112,11,10.89,109,8,7.92,95,121,1400-2-8,2021-04-28
69,آبادا,توليد نيروي برق آبادان,1557,734051,9043252300,12690,12320,12310,-380,-2.99,12620,-70,-0.55,12310,12400,1400-2-8,2021-04-28
70,شپلي,پلي اكريل ايران,1526,29068256,234377786096,8183,8020,8300,117,1.43,8063,-120,-1.47,8020,8300,1400-2-8,2021-04-28
71,وسينا,بانك سينا,1521,36338701,105616624240,2810,2840,2920,110,3.91,2910,100,3.56,2750,2970,1400-2-8,2021-04-28
72,كاوه,فولاد كاوه جنوب كيش,1512,7351765,159797173420,21990,21760,21510,-480,-2.18,21740,-250,-1.14,21440,22510,1400-2-8,2021-04-28
73,وكار,بانك‌ كارآفرين‌,1510,52633523,160435555990,2970,3050,3040,70,2.36,3050,80,2.69,2970,3120,1400-2-8,2021-04-28
74,شبهرن,نفت‌ بهران‌,1492,7251257,86401968440,11900,11580,11900,0,0,11920,20,0.17,11580,12210,1400-2-8,2021-04-28
75,زگلدشتح,ح.كشت و دام گلدشت نمونه اصفهان,1491,6941541,49044415184,6851,6750,7160,309,4.51,7065,214,3.12,6750,7216,1400-2-8,2021-04-28
76,فايرا,آلومينيوم‌ايران‌,1460,4286010,80648139340,18070,18880,18490,420,2.32,18820,750,4.15,18200,19150,1400-2-8,2021-04-28
77,شاراك,پتروشيمي شازند,1422,4277972,113574512850,25610,25860,26500,890,3.48,26550,940,3.67,25810,27130,1400-2-8,2021-04-28
78,اعتماد,صندوق س.اعتماد آفرين پارسيان-د,1405,23273590,840823950060,36106,36126,36133,27,0.07,36128,22,0.06,36125,36157,1400-2-8,2021-04-28
79,سفارس,سيمان فارس و خوزستان,1392,5314621,84913737380,16150,15900,16000,-150,-0.93,15980,-170,-1.05,15680,16450,1400-2-8,2021-04-28
80,فجر,فولاد اميركبيركاشان,1386,1883113,111595673200,60250,60550,59300,-950,-1.58,59260,-990,-1.64,58450,61700,1400-2-8,2021-04-28
81,دماوند,توليد نيروي برق دماوند,1371,2052651,51779399713,24884,24995,25488,604,2.43,25202,318,1.28,24250,25700,1400-2-8,2021-04-28
82,رمپنا,گروه مپنا (سهامي عام),1306,8481088,136103740160,16510,16020,16020,-490,-2.97,16050,-460,-2.79,16020,16470,1400-2-8,2021-04-28
83,ورازي,بيمه رازي,1284,9179124,79685102043,8987,8890,8560,-427,-4.75,8681,-306,-3.4,8538,9122,1400-2-8,2021-04-28
84,شيران,س. صنايع‌شيميايي‌ايران,1274,2946185,65470438200,22400,22190,22080,-320,-1.43,22260,-140,-0.63,21820,22750,1400-2-8,2021-04-28
85,كچاد,معدني‌وصنعتي‌چادرملو,1226,4667819,102358313560,21640,21650,21820,180,0.83,21890,250,1.16,21420,22300,1400-2-8,2021-04-28
86,هرمز,فولاد هرمزگان جنوب,1207,6023115,94158984186,15511,15680,15650,139,0.9,15601,90,0.58,15201,16031,1400-2-8,2021-04-28
87,تاپيكو,س. نفت و گاز و پتروشيمي تأمين,1171,6503433,71053159130,10880,10750,10920,40,0.37,10910,30,0.28,10700,11130,1400-2-8,2021-04-28
88,ضخود2014,اختيارخ خودرو-1800-1400/02/08,1152,62328,11215079000,138,145,230,92,66.67,180,42,30.43,145,236,1400-2-8,2021-04-28
89,البرز,بيمه البرز,1150,17403705,62189447570,3540,3500,3600,60,1.69,3570,30,0.85,3470,3710,1400-2-8,2021-04-28
90,غگيلا,شيرپاستوريزه پگاه گيلان,1130,16220,399109320,23214,24606,24606,1392,6,23224,10,0.04,24606,24606,1400-2-8,2021-04-28
91,وپست,پست بانك ايران,1130,11432296,240018066270,21620,20980,20980,-640,-2.96,20990,-630,-2.91,20980,21300,1400-2-8,2021-04-28
92,وهور,مديريت انرژي اميد  تابان هور,1121,29004301,60349152648,2139,2075,2080,-59,-2.76,2081,-58,-2.71,2075,2138,1400-2-8,2021-04-28
93,تاصيكو,سرمايه گذاري صدرتامين,1115,5225397,55350945450,10500,10670,10440,-60,-0.57,10540,40,0.38,10300,10890,1400-2-8,2021-04-28
94,خصدرا,صنعتي‌ دريايي‌ ايران‌,1090,17922154,48378313618,2753,2698,2698,-55,-2,2699,-54,-1.96,2698,2740,1400-2-8,2021-04-28
95,ونيكي,سرمايه‌گذاري‌ ملي‌ايران‌,1087,5247230,44409440780,8590,8390,8530,-60,-0.7,8500,-90,-1.05,8340,8770,1400-2-8,2021-04-28
96,كگلح,ح . معدني و صنعتي گل گهر,1077,4549917,49942762050,11050,11050,11060,10,0.09,10980,-70,-0.63,10570,11290,1400-2-8,2021-04-28
97,مدير,ص.س.مديريت ثروت ص.بازنشستگي-س,1039,4563099,37295786915,8142,8045,8190,48,0.59,8173,31,0.38,8045,8300,1400-2-8,2021-04-28
98,تسه9912,امتياز تسهيلات مسكن اسفند99,1017,21696,11553108986,547297,540000,525000,-22297,-4.07,532499,-14798,-2.7,519933,573000,1400-2-8,2021-04-28
99,وصنعت,سرمايه گذاري توسعه صنعت وتجارت,973,7368325,43980115110,5830,5820,6070,240,4.12,5950,120,2.06,5790,6120,1400-2-8,2021-04-28
100,كگل,معدني و صنعتي گل گهر,954,7051626,98903533350,13980,14200,14150,170,1.22,14020,40,0.29,13600,14390,1400-2-8,2021-04-28
101,قرن,پديده شيمي قرن,924,622128,38625972480,62960,63300,61700,-1260,-2,62290,-670,-1.06,61080,63400,1400-2-8,2021-04-28
102,شغدير,پتروشيمي غدير,905,1025239,65887085500,61510,64180,64620,3110,5.06,64270,2760,4.49,62080,65200,1400-2-8,2021-04-28
103,سامان,بانك سامان,876,8075653,70827603095,8706,8599,8790,84,0.96,8771,65,0.75,8560,8924,1400-2-8,2021-04-28
104,شپديس,پتروشيمي پرديس,840,1023756,99825641610,97040,98000,97500,460,0.47,97500,460,0.47,96070,98890,1400-2-8,2021-04-28
105,خكرمان,گروه اقتصادي كرمان خودرو,838,8659517,31326313543,3581,3615,3665,84,2.35,3618,37,1.03,3515,3687,1400-2-8,2021-04-28
106,كنور,توسعه معدني و صنعتي صبانور,830,2297439,111685543360,45950,46290,48700,2750,5.98,48610,2660,5.79,46290,48700,1400-2-8,2021-04-28
107,پاكشو,گروه صنعتي پاكشو,828,6634434,42770050820,6480,6330,6430,-50,-0.77,6470,-10,-0.15,6300,6640,1400-2-8,2021-04-28
108,شلرد,كود شيميايي اوره لردگان,788,7632433,49643189967,6478,6480,6545,67,1.03,6504,26,0.4,6440,6596,1400-2-8,2021-04-28
109,زاگرس,پتروشيمي زاگرس,767,233240,47919765182,203659,207490,204579,920,0.45,204509,850,0.42,201061,209000,1400-2-8,2021-04-28
110,سشرق,سيمان‌ شرق‌,755,6073824,38631409970,6540,6350,6350,-190,-2.91,6400,-140,-2.14,6350,6500,1400-2-8,2021-04-28
111,ارزش,صندوق س ارزش آفرين بيدار-سهام,736,4067559,38002658330,9340,9280,9330,-10,-0.11,9340,0,0,9230,9490,1400-2-8,2021-04-28
112,شرانل,نفت ايرانول,727,1947122,78153070684,39470,40400,40600,1130,2.86,40138,668,1.69,39890,40800,1400-2-8,2021-04-28
113,گكوثر,هتل پارسيان كوثر اصفهان,703,7931208,17970465538,2324,2259,2255,-69,-2.97,2302,-22,-0.95,2255,2338,1400-2-8,2021-04-28
114,ضسپا3002,اختيارخ خساپا-1800-1400/03/26,693,39671,8490958000,192,200,230,38,19.79,214,22,11.46,184,247,1400-2-8,2021-04-28
115,افق,فروشگاههاي زنجيره اي افق كوروش,677,1094612,77711201360,71240,69400,71360,120,0.17,71020,-220,-0.31,69400,71990,1400-2-8,2021-04-28
116,همراه,شركت ارتباطات سيار ايران,666,2149005,51782442440,24540,24490,24090,-450,-1.83,24300,-240,-0.98,23810,24720,1400-2-8,2021-04-28
117,فروي,ذوب روي اصفهان,651,849234,49318415316,59870,58074,58074,-1796,-3,58074,-1796,-3,58074,58074,1400-2-8,2021-04-28
118,سفانو,سيمان فارس نو,639,980660,36711889400,38460,37310,37310,-1150,-2.99,37640,-820,-2.13,37310,38450,1400-2-8,2021-04-28
119,كاما,باما,636,2869968,34353516960,12340,11970,11970,-370,-3,12070,-270,-2.19,11970,11970,1400-2-8,2021-04-28
120,وبانك,سرمايه گذاري گروه توسعه ملي,629,6074981,47855277600,7940,7760,7850,-90,-1.13,7910,-30,-0.38,7760,8090,1400-2-8,2021-04-28
121,ما,بيمه  ما,626,6633701,49464818420,7180,7180,7420,240,3.34,7450,270,3.76,6970,7610,1400-2-8,2021-04-28
122,شسپا,نفت سپاهان,621,2001426,30045265290,14750,14760,15020,270,1.83,14890,140,0.95,14760,15150,1400-2-8,2021-04-28
123,ثمسكن,سرمايه‌گذاري‌ مسكن‌,606,7742515,38138920260,5060,4910,4910,-150,-2.96,4950,-110,-2.17,4910,5070,1400-2-8,2021-04-28
124,اخابر,مخابرات ايران,601,18156662,177753720980,10090,9790,9790,-300,-2.97,9790,-300,-2.97,9790,9790,1400-2-8,2021-04-28
125,شصدف,صنعتي دوده فام,586,25089,816797484,30714,32556,32556,1842,6,30742,28,0.09,32556,32556,1400-2-8,2021-04-28
126,فنورد,نوردوقطعات‌ فولادي‌,586,203160,32069398780,160170,160000,158990,-1180,-0.74,158540,-1630,-1.02,155610,161100,1400-2-8,2021-04-28
127,سرچشمه,سرمايه گذاري مس سرچشمه,580,4573705,28950206965,6340,6390,6298,-42,-0.66,6334,-6,-0.09,6250,6470,1400-2-8,2021-04-28
128,وخاور,بانك خاورميانه,578,3870371,33397485550,8260,8450,8670,410,4.96,8500,240,2.91,8270,8750,1400-2-8,2021-04-28
129,وسكاب,س.ص.بازنشستگي كاركنان بانكها,578,4068092,20083949020,4870,4910,5000,130,2.67,4900,30,0.62,4830,5060,1400-2-8,2021-04-28
130,كروي,توسعه‌ معادن‌ روي‌ ايران‌,575,1266521,33026826920,26810,26080,26010,-800,-2.98,26290,-520,-1.94,26010,26730,1400-2-8,2021-04-28
131,وساخت,سرمايه‌ گذاري‌ ساختمان‌ايران‌,571,507223,22637077090,43610,43820,44420,810,1.86,44070,460,1.05,43820,46000,1400-2-8,2021-04-28
132,خريخت,صنايع‌ريخته‌گري‌ايران‌,566,5654787,16638252300,2990,2950,2960,-30,-1,2970,-20,-0.67,2910,3040,1400-2-8,2021-04-28
133,حتايد,تايدواترخاورميانه,543,1581533,40817217510,25750,25150,25830,80,0.31,25800,50,0.19,25150,26500,1400-2-8,2021-04-28
134,كرازي,كارخانجات‌توليدي‌شيشه‌رازي‌,533,1689155,37905306710,23120,22430,22430,-690,-2.98,22580,-540,-2.34,22430,22600,1400-2-8,2021-04-28
135,فسپا,گروه‌صنعتي‌سپاهان‌,524,1199695,44565765630,37480,38400,37140,-340,-0.91,37180,-300,-0.8,36590,38400,1400-2-8,2021-04-28
136,والبر,سرمايه‌ گذاري‌ البرز(هلدينگ‌,523,2088042,34198570100,16870,16370,16370,-500,-2.96,16510,-360,-2.13,16370,16800,1400-2-8,2021-04-28
137,بموتو,موتوژن‌,519,465933,24755224860,54370,54200,53150,-1220,-2.24,53720,-650,-1.2,52740,56000,1400-2-8,2021-04-28
138,خديزل,بهمن  ديزل,519,2076553,79025299572,39030,37860,39390,360,0.92,38056,-974,-2.5,37860,39899,1400-2-8,2021-04-28
139,ارفع,شركت آهن و فولاد ارفع,515,1814153,26422265330,14766,14390,14431,-335,-2.27,14690,-76,-0.51,14390,14900,1400-2-8,2021-04-28
140,سپاها,سيمان‌سپاهان‌,509,3766703,31005566220,8200,8120,8200,0,0,8220,20,0.24,8000,8370,1400-2-8,2021-04-28
141,كگهر,سنگ آهن گهرزمين,489,859981,37812451823,44530,44500,44335,-195,-0.44,44344,-186,-0.42,43195,45800,1400-2-8,2021-04-28
142,سمتاز,سيمان ممتازان كرمان,489,776035,18002390682,22640,23300,23319,679,3,23118,478,2.11,22200,23319,1400-2-8,2021-04-28
143,بپاس,بيمه پاسارگاد,489,765271,67512641626,88137,88138,88480,343,0.39,88193,56,0.06,88135,88500,1400-2-8,2021-04-28
144,دعبيد,لابراتوارداروسازي‌  دكترعبيدي‌,488,722346,16735028050,22760,22260,23750,990,4.35,22890,130,0.57,22260,23900,1400-2-8,2021-04-28
145,آكورد,صندوق س. آرمان آتي كوثر-د,485,12867612,409219387735,31784,31800,31803,19,0.06,31802,18,0.06,31790,31815,1400-2-8,2021-04-28
146,شتولي,تولي‌پرس‌,484,1507492,48913445744,32491,31842,33140,649,2,32447,-44,-0.14,31842,33140,1400-2-8,2021-04-28
147,ميدكو,هلدينگ صنايع  معدني خاورميانه,477,4503045,147561561681,32595,32898,32930,335,1.03,32769,174,0.53,32595,32956,1400-2-8,2021-04-28
148,جم پيلن,پلي پروپيلن جم - جم پيلن,458,651288,51785154950,79290,77500,78850,-440,-0.55,79470,180,0.23,77500,81300,1400-2-8,2021-04-28
149,وثنو,سرمايه گذاري ساختماني نوين,451,2313909,11780710247,4987,4960,5105,118,2.37,5054,67,1.34,4960,5150,1400-2-8,2021-04-28
150,حسينا,توسعه خدمات دريايي وبندري سينا,451,352783,21912917630,62332,62360,61615,-717,-1.15,62231,-101,-0.16,61051,64840,1400-2-8,2021-04-28
151,وتوس,توسعه‌شهري‌توس‌گستر,448,4732156,63364903140,13800,13390,13390,-410,-2.97,13390,-410,-2.97,13390,13540,1400-2-8,2021-04-28
152,قشرين,قند شيرين خراسان,433,3214871,42540204704,13501,13231,13231,-270,-2,13232,-269,-1.99,13231,13429,1400-2-8,2021-04-28
153,پارند,صندوق س. پارند پايدار سپهر,426,10964784,124236186590,11326,11338,11340,14,0.12,11330,4,0.04,11327,11340,1400-2-8,2021-04-28
154,شيراز,پتروشيمي‌شيراز,425,1056377,55662679040,54190,55760,52570,-1620,-2.99,53320,-870,-1.61,52570,55760,1400-2-8,2021-04-28
155,تنوين,تامين سرمايه نوين,425,2552917,18404495110,7050,7100,7320,270,3.83,7110,60,0.85,7100,7320,1400-2-8,2021-04-28
156,پارسان,گسترش نفت و گاز پارسيان,413,1727071,32322034360,18990,19530,18850,-140,-0.74,18910,-80,-0.42,18530,19530,1400-2-8,2021-04-28
157,پارسيان,بيمه پارسيان,411,2835589,27528240580,9920,9630,9860,-60,-0.6,9800,-120,-1.21,9630,10040,1400-2-8,2021-04-28
158,تسه9908,امتياز تسهيلات مسكن آبان99,405,10371,5503669395,541655,525122,545000,3345,0.62,530679,-10976,-2.03,514573,545000,1400-2-8,2021-04-28
159,واحيا,م .صنايع و معادن احياء سپاهان,402,482671,64325312572,130771,130030,133000,2229,1.7,133269,2498,1.91,130030,134694,1400-2-8,2021-04-28
160,سيدكو,سرمايه گذاري توسعه صنايع سيمان,399,2288368,13382346030,5950,5800,5790,-160,-2.69,5920,-30,-0.5,5780,6020,1400-2-8,2021-04-28
161,تيپيكو,سرمايه گذاري دارويي تامين,390,785036,29055045220,36940,38200,36930,-10,-0.03,36970,30,0.08,36440,38480,1400-2-8,2021-04-28
162,شفن,پتروشيمي فناوران,390,96793,30920844720,318420,320000,317420,-1000,-0.31,318740,320,0.1,316700,322500,1400-2-8,2021-04-28
163,وتوسم,سرمايه‌گذاري‌توسعه‌ملي‌,385,3446900,27512801710,8220,7980,7980,-240,-2.92,8080,-140,-1.7,7980,8160,1400-2-8,2021-04-28
164,خزاميا,زامياد,374,6949887,62340486390,9240,8970,8970,-270,-2.92,8970,-270,-2.92,8970,8970,1400-2-8,2021-04-28
165,وسپه,سرمايه‌گذاري‌ سپه‌,373,2676271,17261647420,6520,6400,6400,-120,-1.84,6500,-20,-0.31,6390,6590,1400-2-8,2021-04-28
166,امين يكم2,صندوق درآمد ثابت امين يكم فردا,370,37000000,37000000,10075,1,1,-10074,-99.99,1,-10074,-99.99,1,1,1400-2-8,2021-04-28
167,آريان,سرمايه گذاري پارس آريان,369,2607369,25834999179,9858,9720,9990,132,1.34,9875,17,0.17,9720,10090,1400-2-8,2021-04-28
168,فسازان,غلتك سازان سپاهان,362,562547,18777922390,33400,33500,33160,-240,-0.72,33390,-10,-0.03,32500,34500,1400-2-8,2021-04-28
169,شبصير,توليدات پتروشيمي قائد بصير,362,326553,22697572261,67112,69590,68000,888,1.32,68173,1061,1.58,67170,71138,1400-2-8,2021-04-28
170,سبزوا,سيمان لار سبزوار,361,7455333,24490768905,3386,3285,3285,-101,-2.98,3334,-52,-1.54,3285,3285,1400-2-8,2021-04-28
