,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
15,كزغال,زغال سنگ پروده طبس,8924,4427548,135040122868,30861,30200,30252,-609,-1.97,30500,-361,-1.17,29841,31400,1400-3-11,2021-06-01
16,فملي,ملي‌ صنايع‌ مس‌ ايران‌,8114,43272709,536264308830,12460,12260,12250,-210,-1.69,12390,-70,-0.56,12190,12750,1400-3-11,2021-06-01
17,ثاميد,توسعه و عمران اميد,7943,117761287,186830280359,1524,1539,1600,76,4.99,1587,63,4.13,1539,1600,1400-3-11,2021-06-01
18,شتران,پالايش نفت تهران,7508,64758633,514551947970,8080,7820,7840,-240,-2.97,7950,-130,-1.61,7680,8200,1400-3-11,2021-06-01
19,فولاد,فولاد مباركه اصفهان,7348,58977676,569295889040,9640,9520,9570,-70,-0.73,9650,10,0.1,9520,9800,1400-3-11,2021-06-01
20,امينح,ح . تامين سرمايه امين,6948,4627718,22033741390,5050,4840,4710,-340,-6.73,4760,-290,-5.74,4620,4940,1400-3-11,2021-06-01
21,شبندر,پالايش نفت بندرعباس,6763,37493900,788493427960,21750,21180,20710,-1040,-4.78,21030,-720,-3.31,20670,21880,1400-3-11,2021-06-01
22,شستا,سرمايه گذاري تامين اجتماعي,6616,28473539,288736835130,10330,10060,10050,-280,-2.71,10140,-190,-1.84,9970,10410,1400-3-11,2021-06-01
23,ولپارس,ليزينگ پارسيان,6569,17903664,72833888152,3902,3710,4097,195,5,4068,166,4.25,3710,4097,1400-3-11,2021-06-01
24,كاما,باما,6094,50810842,399029384370,8240,7830,7830,-410,-4.98,7850,-390,-4.73,7830,8190,1400-3-11,2021-06-01
25,پتاير,ايران‌ تاير,5603,120490000,324973839941,2691,2610,2825,134,4.98,2697,6,0.22,2560,2825,1400-3-11,2021-06-01
26,خبهمن,گروه‌بهمن‌,4208,220510827,235218610344,1115,1076,1060,-55,-4.93,1067,-48,-4.3,1060,1120,1400-3-11,2021-06-01
27,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,4079,141458700,260022271924,1908,1830,1813,-95,-4.98,1838,-70,-3.67,1813,1900,1400-3-11,2021-06-01
28,كرمان,س. توسعه و عمران استان كرمان,4066,113906421,110948585441,986,970,968,-18,-1.83,974,-12,-1.22,960,1000,1400-3-11,2021-06-01
29,بركت,گروه دارويي بركت,3987,11918146,326263278110,26190,27390,27490,1300,4.96,27380,1190,4.54,26710,27490,1400-3-11,2021-06-01
30,كوير,توليدي فولاد سپيد فراب كوير,3888,24258548,325534967800,13000,12970,13650,650,5,13420,420,3.23,12490,13650,1400-3-11,2021-06-01
31,غگل,گلوكوزان‌,3864,83251678,230170728855,2648,2601,2780,132,4.98,2765,117,4.42,2601,2780,1400-3-11,2021-06-01
32,بوعلي,پتروشيمي بوعلي سينا,3797,677439,29608004710,44590,43510,43630,-960,-2.15,44160,-430,-0.96,43460,44160,1400-3-11,2021-06-01
33,وكبهمن,مديريت سرمايه گذاري كوثربهمن,3796,862930,9273826627,10926,10651,10783,-143,-1.31,10818,-108,-0.99,10651,10950,1400-3-11,2021-06-01
34,وتجارت,بانك تجارت,3603,127459700,255465325453,2024,2043,2001,-23,-1.14,2004,-20,-0.99,1981,2043,1400-3-11,2021-06-01
35,آريا,پليمر آريا ساسول,3438,1105466,92611567341,83516,82521,83920,404,0.48,83737,221,0.26,82521,84220,1400-3-11,2021-06-01
36,وسپهر,سرمايه گذاري مالي سپهرصادرات,3314,7969926,72478974893,9096,9094,9095,-1,-0.01,9095,-1,-0.01,9094,9095,1400-3-11,2021-06-01
37,ذوب,سهامي ذوب آهن  اصفهان,3302,62820322,204575003902,3271,3212,3271,0,0,3257,-14,-0.43,3211,3316,1400-3-11,2021-06-01
38,وبيمه,سرمايه‌ گذاري‌ صنعت‌ بيمه‌,3234,83213899,157997458754,1846,1810,1938,92,4.98,1899,53,2.87,1758,1938,1400-3-11,2021-06-01
39,خمهر,مهركام‌پارس‌,2937,131450236,218900740226,2204,1605,1685,-519,-23.55,1665,-539,-24.46,1525,1685,1400-3-11,2021-06-01
40,پيزد,مجتمع صنايع لاستيك يزد,2897,555509,30797480115,53877,52010,56570,2693,5,55440,1563,2.9,52000,56570,1400-3-11,2021-06-01
41,كمند,صندوق س. با درآمد ثابت كمند,2819,109096721,1107249556410,10143,10149,10150,7,0.07,10149,6,0.06,10148,10150,1400-3-11,2021-06-01
42,پترول,گ.س.وت.ص.پتروشيمي خليج فارس,2800,12463855,104501890510,8570,8320,8310,-260,-3.03,8380,-190,-2.22,8210,8610,1400-3-11,2021-06-01
43,حكشتي,كشتيراني جمهوري اسلامي ايران,2733,10202136,128768814850,13090,12630,12550,-540,-4.13,12620,-470,-3.59,12440,13080,1400-3-11,2021-06-01
44,خودكفا,اقتصادي و خودكفايي آزادگان,2630,13268288,224513102789,16631,16133,17129,498,2.99,16921,290,1.74,16133,17129,1400-3-11,2021-06-01
45,وبصادر,بانك صادرات ايران,2600,61187435,112908784103,1896,1880,1822,-74,-3.9,1850,-46,-2.43,1810,1907,1400-3-11,2021-06-01
46,دفارا,داروسازي‌ فارابي‌,2598,3515814,177982718640,51490,48920,52190,700,1.36,50620,-870,-1.69,48920,53000,1400-3-11,2021-06-01
47,خصدرا,صنعتي‌ دريايي‌ ايران‌,2539,73740669,155008591138,2076,2014,2138,62,2.99,2102,26,1.25,2014,2138,1400-3-11,2021-06-01
48,ثاخت,بين‌المللي‌توسعه‌ساختمان,2523,51640791,99369335965,2014,1967,1914,-100,-4.97,1924,-90,-4.47,1914,2000,1400-3-11,2021-06-01
49,غگيلا,شيرپاستوريزه پگاه گيلان,2510,1815123,30421295684,17470,16900,16597,-873,-5,16760,-710,-4.06,16597,17100,1400-3-11,2021-06-01
50,شتوكا,توكا رنگ فولاد سپاهان,2447,4894039,160267896429,32149,33756,31110,-1039,-3.23,32748,599,1.86,30690,33756,1400-3-11,2021-06-01
51,سيتا,سرمايه گذاري سيمان تامين,2425,4198954,62986654130,15000,15000,15000,0,0,15000,0,0,15000,15020,1400-3-11,2021-06-01
52,شگويا,پتروشيمي تندگويان,2392,11591804,97464729612,8625,8600,8313,-312,-3.62,8408,-217,-2.52,8201,8720,1400-3-11,2021-06-01
53,امين,تامين سرمايه امين,2375,1183672,8417246260,7110,7110,7120,10,0.14,7110,0,0,7110,7120,1400-3-11,2021-06-01
54,ماديرا,صنايع ماديران,2322,16004996,115742456405,7261,7300,7210,-51,-0.7,7232,-29,-0.4,7040,7480,1400-3-11,2021-06-01
55,امين يكم,صندوق درآمد ثابت امين يكم فردا,2258,59040952,594445180378,10063,10065,10069,6,0.06,10068,5,0.05,10064,10071,1400-3-11,2021-06-01
56,گشان,توسعه بين المللي پديده شانديز,2211,6644654,143581889113,21214,20891,21638,424,2,21609,395,1.86,20890,21638,1400-3-11,2021-06-01
57,فارس,صنايع پتروشيمي خليج فارس,2143,24573339,234714579250,9480,9800,9380,-100,-1.05,9550,70,0.74,9290,9800,1400-3-11,2021-06-01
58,ودي,بيمه  دي,2057,9171348,177400481760,19134,19227,19300,166,0.87,19343,209,1.09,18800,19599,1400-3-11,2021-06-01
59,وپاسار,بانك  پاسارگاد,2017,31183022,493602575200,15820,15820,15830,10,0.06,15830,10,0.06,15820,15850,1400-3-11,2021-06-01
60,تسه0002,امتيازتسهيلاتمسكن ارديبهشت1400,1986,62137,33397145617,547000,551000,527992,-19008,-3.47,537476,-9524,-1.74,520000,559988,1400-3-11,2021-06-01
61,غپينو,پارس‌ مينو,1969,23981248,147414932370,5870,5900,6140,270,4.6,6150,280,4.77,5870,6160,1400-3-11,2021-06-01
62,اعتماد,صندوق س.اعتماد آفرين پارسيان-د,1964,43289500,1590085966660,36713,36730,36731,18,0.05,36731,18,0.05,36729,36734,1400-3-11,2021-06-01
63,خزاميا,زامياد,1962,27824759,152928479420,5760,5480,5480,-280,-4.86,5500,-260,-4.51,5480,5650,1400-3-11,2021-06-01
64,دانا,بيمه دانا,1957,18713490,89447792980,4970,5020,4740,-230,-4.63,4780,-190,-3.82,4730,5030,1400-3-11,2021-06-01
65,وتوكا,سرمايه‌گذاري‌توكافولاد(هلدينگ,1930,11636723,96717843730,8300,7900,8540,240,2.89,8310,10,0.12,7890,8700,1400-3-11,2021-06-01
66,بترانس,ايران‌ ترانسفو,1861,37138039,78937513541,2211,2130,2124,-87,-3.93,2126,-85,-3.84,2101,2225,1400-3-11,2021-06-01
67,وخارزم,سرمايه گذاري خوارزمي,1825,20847344,78837225443,3888,3810,3724,-164,-4.22,3782,-106,-2.73,3700,3890,1400-3-11,2021-06-01
68,كيان,صندوق س. با درآمد ثابت كيان,1825,26741323,766706107431,28655,28659,28672,17,0.06,28671,16,0.06,28659,28676,1400-3-11,2021-06-01
69,وپارس,بانك‌پارسيان‌,1822,46573572,132120674688,2823,2849,2840,17,0.6,2837,14,0.5,2817,2849,1400-3-11,2021-06-01
70,غسالم,سالمين‌,1729,18951234,64585254594,3402,3400,3362,-40,-1.18,3408,6,0.18,3271,3552,1400-3-11,2021-06-01
71,وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,1710,11036805,113371864250,10320,10070,10250,-70,-0.68,10280,-40,-0.39,10070,10390,1400-3-11,2021-06-01
72,وخارزمح,ح.سرمايه گذاري خوارزمي,1696,10417410,25399988830,2663,2660,2430,-233,-8.75,2438,-225,-8.45,2397,2660,1400-3-11,2021-06-01
73,وپست,پست بانك ايران,1607,7690750,177892068980,22750,22930,22830,80,0.35,23130,380,1.67,22400,23580,1400-3-11,2021-06-01
74,بگيلان,توسعه مسير برق گيلان,1585,265032,4808745760,18219,18190,18240,21,0.12,18207,-12,-0.07,17880,18499,1400-3-11,2021-06-01
75,نوري,پتروشيمي نوري,1546,1740043,109249794820,62720,62990,62480,-240,-0.38,62790,70,0.11,60010,64200,1400-3-11,2021-06-01
76,فخوز,فولاد  خوزستان,1537,6724742,105091463900,15590,15300,15480,-110,-0.71,15620,30,0.19,15300,15850,1400-3-11,2021-06-01
77,ثتران,سرمايه گذاري مسكن تهران,1527,24063656,73491201293,3100,3139,2945,-155,-5,3054,-46,-1.48,2945,3229,1400-3-11,2021-06-01
78,بكهنوج,توليد برق ماهتاب كهنوج,1526,37942759,50026914847,1379,1375,1307,-72,-5.22,1318,-61,-4.42,1307,1390,1400-3-11,2021-06-01
79,كاذر,فرآورده‌هاي‌نسوزآذر,1482,6105520,88403214250,15020,14500,14270,-750,-4.99,14480,-540,-3.6,14270,15110,1400-3-11,2021-06-01
80,قاسم,قاسم ايران,1463,12906990,126778209024,10330,9814,9814,-516,-5,9822,-508,-4.92,9814,10100,1400-3-11,2021-06-01
81,آريان,سرمايه گذاري پارس آريان,1314,20630250,230824924829,10946,11090,11000,54,0.49,11189,243,2.22,10623,11274,1400-3-11,2021-06-01
82,دماوند,توليد نيروي برق دماوند,1301,9698506,298146982206,30479,28956,30750,271,0.89,30742,263,0.86,28956,30750,1400-3-11,2021-06-01
83,بپيوند,برق و انرژي پيوندگستر پارس,1273,1650105,17077703427,10035,9605,10536,501,4.99,10349,314,3.13,9605,10536,1400-3-11,2021-06-01
84,ونوين,بانك‌اقتصادنوين‌,1266,20137437,83920756268,4132,4090,4135,3,0.07,4167,35,0.85,4001,4230,1400-3-11,2021-06-01
85,كلوند,كاشي‌ الوند,1207,2330759,44191484840,19590,20000,18620,-970,-4.95,18960,-630,-3.22,18620,20000,1400-3-11,2021-06-01
86,ستران,سيمان‌ تهران‌,1201,3872486,70320660470,18940,18000,18000,-940,-4.96,18160,-780,-4.12,18000,18700,1400-3-11,2021-06-01
87,نوين,بيمه نوين,1164,8917264,46837669812,5295,5150,5240,-55,-1.04,5252,-43,-0.81,5150,5417,1400-3-11,2021-06-01
88,وسلرستا,شركت س استان لرستان,1161,61469465,34749194487,558,541,585,27,4.84,565,7,1.25,536,585,1400-3-11,2021-06-01
89,صبا,سرمايه گذاري صبا تامين,1149,2991008,21108388181,7205,7050,7090,-115,-1.6,7179,-26,-0.36,7000,7190,1400-3-11,2021-06-01
90,قرن,پديده شيمي قرن,1136,1937138,62312872330,31400,31550,32500,1100,3.5,32170,770,2.45,31510,32550,1400-3-11,2021-06-01
91,ولساپا,ليزينگ رايان‌ سايپا,1122,23346577,59845041414,2651,2650,2519,-132,-4.98,2563,-88,-3.32,2519,2679,1400-3-11,2021-06-01
92,ساوه,سيمان ساوه,1110,471721,19196369207,41255,39710,40183,-1072,-2.6,40694,-561,-1.36,39710,41900,1400-3-11,2021-06-01
93,درهآور,دارويي ره آورد تامين,1109,2505266,63253038213,26148,26700,25030,-1118,-4.28,25248,-900,-3.44,24841,26720,1400-3-11,2021-06-01
94,حتايد,تايدواترخاورميانه,1079,5570289,143745142130,24790,25150,25820,1030,4.15,25810,1020,4.11,25000,26020,1400-3-11,2021-06-01
95,شبريز,پالايش نفت تبريز,1072,3552115,87093112480,25070,24500,24300,-770,-3.07,24580,-490,-1.95,24080,25250,1400-3-11,2021-06-01
96,وساخت,سرمايه‌ گذاري‌ ساختمان‌ايران‌,1057,2535162,117528713630,44420,45000,46640,2220,5,46360,1940,4.37,44300,46640,1400-3-11,2021-06-01
97,ونيرو,سرمايه‌گذاري‌نيرو,1053,19963866,43173296835,2272,2160,2159,-113,-4.97,2163,-109,-4.8,2159,2210,1400-3-11,2021-06-01
98,سدور,سيمان‌ دورود,1042,7111943,56349113310,8290,8100,7880,-410,-4.95,7920,-370,-4.46,7880,8240,1400-3-11,2021-06-01
99,وبانك,سرمايه گذاري گروه توسعه ملي,1037,6358243,43993564370,7130,6900,6850,-280,-3.93,7010,-120,-1.68,6800,7150,1400-3-11,2021-06-01
100,فوكا,فولاد كاويان,1035,9171817,112569344068,11950,11650,12308,358,3,12273,323,2.7,11650,12308,1400-3-11,2021-06-01
101,حفاري,حفاري شمال,1024,10809728,63042974940,5860,5720,5840,-20,-0.34,5830,-30,-0.51,5700,5960,1400-3-11,2021-06-01
102,غگرجي,بيسكويت‌  گرجي‌,1022,4483604,54835353770,12220,12300,12280,60,0.49,12230,10,0.08,12170,12440,1400-3-11,2021-06-01
103,تملت,تامين سرمايه بانك ملت,1007,5616440,23471961996,4288,4288,4111,-177,-4.13,4179,-109,-2.54,4074,4299,1400-3-11,2021-06-01
104,كگلح,ح . معدني و صنعتي گل گهر,997,3519934,39776994590,11260,11020,11360,100,0.89,11300,40,0.36,11020,11480,1400-3-11,2021-06-01
105,سرو,صندوق س سروسودمند مدبران-سهام,995,804427,47406561060,59420,58210,58770,-650,-1.09,58930,-490,-0.82,58210,59980,1400-3-11,2021-06-01
106,ساراب,سيمان‌ داراب‌,989,2940366,56012800750,18960,18970,19180,220,1.16,19050,90,0.47,18500,19330,1400-3-11,2021-06-01
107,شكربن,كربن‌ ايران‌,985,1267412,96582702690,72950,75000,76590,3640,4.99,76200,3250,4.46,73250,76590,1400-3-11,2021-06-01
108,وساپا,سرمايه‌گذاري‌ سايپا,981,15053544,60749068511,4101,4010,4099,-2,-0.05,4036,-65,-1.58,3961,4200,1400-3-11,2021-06-01
109,ومعادنح,ح . توسعه‌معادن‌وفلزات‌,959,6429204,37821758690,5870,5790,5810,-60,-1.02,5880,10,0.17,5740,5940,1400-3-11,2021-06-01
110,گكوثر,هتل پارسيان كوثر اصفهان,959,26999053,54589944047,1949,1902,2046,97,4.98,2022,73,3.75,1902,2046,1400-3-11,2021-06-01
111,وسگيلا,شركت س استان گيلان,953,66431848,42915099214,626,595,657,31,4.95,646,20,3.19,595,657,1400-3-11,2021-06-01
112,غمينو,شركت صنايع غذايي مينو شرق,949,6854341,58831799785,8976,8560,8610,-366,-4.08,8583,-393,-4.38,8528,8976,1400-3-11,2021-06-01
113,فروس,فروسيليس‌ ايران‌,947,9618221,49226569739,5267,5030,5180,-87,-1.65,5118,-149,-2.83,5030,5199,1400-3-11,2021-06-01
114,كچاد,معدني‌وصنعتي‌چادرملو,937,3553756,81843554890,23070,23160,22900,-170,-0.74,23040,-30,-0.13,22740,23500,1400-3-11,2021-06-01
115,پكوير,كوير تاير,936,4225640,47285814400,11450,11110,11600,150,1.31,11190,-260,-2.27,10880,11600,1400-3-11,2021-06-01
116,ختوقا,قطعات‌ اتومبيل‌ ايران‌,916,18460373,31956645636,1812,1724,1722,-90,-4.97,1731,-81,-4.47,1722,1800,1400-3-11,2021-06-01
117,سرچشمه,سرمايه گذاري مس سرچشمه,914,4401808,30858280072,6871,7000,7000,129,1.88,7010,139,2.02,6851,7077,1400-3-11,2021-06-01
118,سمايه,بانك سرمايه,908,6827795,28948329487,4313,4191,4184,-129,-2.99,4240,-73,-1.69,4184,4388,1400-3-11,2021-06-01
119,سفارس,سيمان فارس و خوزستان,884,4535498,73582172190,15960,16090,16250,290,1.82,16220,260,1.63,15940,16500,1400-3-11,2021-06-01
120,آرمان,بيمه آرمان,876,14352406,104759267283,7496,7272,7480,-16,-0.21,7299,-197,-2.63,7272,7610,1400-3-11,2021-06-01
121,لوتوس,تامين سرمايه لوتوس پارسيان,875,8894014,64116157210,7000,7350,7180,180,2.57,7210,210,3,7030,7350,1400-3-11,2021-06-01
122,شلرد,كود شيميايي اوره لردگان,864,9472223,51849885049,5590,5430,5520,-70,-1.25,5474,-116,-2.08,5423,5660,1400-3-11,2021-06-01
123,لسرما,سرما آفرين‌,846,1669022,35462625920,20770,20120,21200,430,2.07,21250,480,2.31,20120,21780,1400-3-11,2021-06-01
124,اخابر,مخابرات ايران,845,4710224,33697808520,7420,7130,7150,-270,-3.64,7340,-80,-1.08,7070,7390,1400-3-11,2021-06-01
125,شغدير,پتروشيمي غدير,836,1296652,92301326710,70710,70030,71800,1090,1.54,71180,470,0.66,70030,71890,1400-3-11,2021-06-01
126,تاپيكو,س. نفت و گاز و پتروشيمي تأمين,833,7784508,79580790090,10350,10050,10130,-220,-2.13,10270,-80,-0.77,10050,10450,1400-3-11,2021-06-01
127,تسه0001,امتيازتسهيلات مسكن فروردين1400,820,10675,5793175499,551444,552000,530001,-21443,-3.89,542686,-8758,-1.59,530001,570000,1400-3-11,2021-06-01
128,وتوصا,گروه س توسعه صنعتي ايران,815,3846276,31165516900,8220,8130,7980,-240,-2.92,8100,-120,-1.46,7970,8290,1400-3-11,2021-06-01
129,دكوثر,داروسازي‌ كوثر,810,9924559,45483378286,4397,4550,4616,219,4.98,4583,186,4.23,4440,4616,1400-3-11,2021-06-01
130,ولبهمن,شركت بهمن ليزينگ,804,6637098,39110739819,6193,5901,5884,-309,-4.99,5893,-300,-4.84,5884,6050,1400-3-11,2021-06-01
131,بجهرم,توسعه مولد نيروگاهي جهرم,798,14389254,28825082116,2040,1950,2024,-16,-0.78,2003,-37,-1.81,1950,2050,1400-3-11,2021-06-01
132,وسينا,بانك سينا,794,27024518,62159949940,2404,2340,2320,-84,-3.49,2300,-104,-4.33,2284,2390,1400-3-11,2021-06-01
133,ومعادن,توسعه‌معادن‌وفلزات‌,792,5785262,47206915760,8220,8030,8080,-140,-1.7,8200,-20,-0.24,8030,8330,1400-3-11,2021-06-01
134,ميدكو,هلدينگ صنايع  معدني خاورميانه,791,5983995,246260336371,41150,41150,41151,1,0,41153,3,0.01,41148,41280,1400-3-11,2021-06-01
135,سصوفي,سيمان‌ صوفيان‌,786,2875670,33381466430,11620,11210,11320,-300,-2.58,11610,-10,-0.09,11140,12080,1400-3-11,2021-06-01
136,افران,صندوق س افرا نماد پايدار-ثابت,771,19063988,256092734058,13422,13430,13435,13,0.1,13433,11,0.08,13430,13436,1400-3-11,2021-06-01
137,رمپنا,گروه مپنا (سهامي عام),770,4802415,58269572750,12490,12490,11950,-540,-4.32,12310,-180,-1.44,11880,12510,1400-3-11,2021-06-01
138,والبر,سرمايه‌ گذاري‌ البرز(هلدينگ‌,768,4729089,61852081740,12470,12500,13090,620,4.97,13080,610,4.89,12500,13090,1400-3-11,2021-06-01
139,رتاپ,تجارت الكترونيك  پارسيان,747,3573143,19701553570,5530,5520,5450,-80,-1.45,5510,-20,-0.36,5400,5610,1400-3-11,2021-06-01
140,فجر,فولاد اميركبيركاشان,745,3916693,93811697310,22980,23200,24120,1140,4.96,23950,970,4.22,23190,24120,1400-3-11,2021-06-01
141,آگاس,صندوق س.هستي بخش آگاه-س,745,673000,42864668654,64313,63699,63442,-871,-1.35,63692,-621,-0.97,63300,64731,1400-3-11,2021-06-01
142,شفارا,پتروشيمي فارابي,739,10673243,34749321218,3253,3350,3257,4,0.12,3256,3,0.09,3156,3350,1400-3-11,2021-06-01
143,آسيا,بيمه آسيا,733,17393086,29296609524,1730,1690,1704,-26,-1.5,1684,-46,-2.66,1661,1728,1400-3-11,2021-06-01
144,فاسمين,كالسيمين‌,730,3861967,55087640380,14320,13910,14310,-10,-0.07,14260,-60,-0.42,13910,14500,1400-3-11,2021-06-01
145,دروز,داروسازي‌ روزدارو,728,2492220,77844992160,30160,28660,31660,1500,4.97,31240,1080,3.58,28660,31660,1400-3-11,2021-06-01
146,پارند,صندوق س. پارند پايدار سپهر,723,24369465,275833590584,11313,11319,11319,6,0.05,11319,6,0.05,11318,11328,1400-3-11,2021-06-01
147,وبوعلي,سرمايه‌گذاري‌بوعلي‌,720,5039442,19477325962,3810,3880,3869,59,1.55,3865,55,1.44,3794,3970,1400-3-11,2021-06-01
148,سپ,پرداخت الكترونيك سامان كيش,717,1347767,33199735190,23930,25100,25000,1070,4.47,24400,470,1.96,24000,25100,1400-3-11,2021-06-01
149,سبزوا,سيمان لار سبزوار,712,9560294,25649801504,2822,2681,2681,-141,-5,2683,-139,-4.93,2681,2790,1400-3-11,2021-06-01
150,فرآور,فرآوري‌موادمعدني‌ايران‌,705,2247345,56481935940,26350,25300,25040,-1310,-4.97,25130,-1220,-4.63,25040,26290,1400-3-11,2021-06-01
151,شپترو,پتروشيمي آبادان,702,13314713,53659149315,4150,4031,4026,-124,-2.99,4030,-120,-2.89,4026,4131,1400-3-11,2021-06-01
152,شنفت,نفت‌ پارس‌,699,1303461,64396586500,47450,49170,49820,2370,4.99,49400,1950,4.11,47750,49820,1400-3-11,2021-06-01
153,شبصير,توليدات پتروشيمي قائد بصير,678,1165145,96562688011,79140,77260,83097,3957,5,82876,3736,4.72,77260,83097,1400-3-11,2021-06-01
154,دتماد,توليدمواداوليه‌داروپخش‌,673,1990882,74065751490,38590,37400,37490,-1100,-2.85,37200,-1390,-3.6,36760,39980,1400-3-11,2021-06-01
155,زاگرس,پتروشيمي زاگرس,672,459653,97497359733,211535,210000,212110,575,0.27,212079,544,0.26,210000,214260,1400-3-11,2021-06-01
156,فنوال,نورد آلومينيوم‌,660,1580907,40268604960,24440,25120,25660,1220,4.99,25470,1030,4.21,24460,25660,1400-3-11,2021-06-01
157,وپترو,سرمايه‌گذاري صنايع پتروشيمي‌,653,1946506,22985198580,11870,12110,11720,-150,-1.26,11810,-60,-0.51,11330,12370,1400-3-11,2021-06-01
158,كهمدا,شيشه‌ همدان‌,652,4850018,41112311310,8890,8560,8500,-390,-4.39,8480,-410,-4.61,8450,8790,1400-3-11,2021-06-01
159,دكيمي,كيميدارو,647,2194779,43734795820,20830,19790,19790,-1040,-4.99,19930,-900,-4.32,19790,20730,1400-3-11,2021-06-01
160,شيران,س. صنايع‌شيميايي‌ايران,643,1448615,28718727980,20240,19560,19730,-510,-2.52,20080,-160,-0.79,19510,20350,1400-3-11,2021-06-01
161,ومهان,گروه توسعه مالي مهر آيندگان,641,3101764,37612428236,12155,11911,12300,145,1.19,12133,-22,-0.18,11812,12349,1400-3-11,2021-06-01
162,وملي,گروه‌ صنعتي‌ ملي‌ (هلدينگ‌,630,313027,41163922190,138400,131480,131480,-6920,-5,131500,-6900,-4.99,131480,135000,1400-3-11,2021-06-01
163,كگل,معدني و صنعتي گل گهر,629,3114942,45158282600,14520,14240,14380,-140,-0.96,14510,-10,-0.07,14100,14620,1400-3-11,2021-06-01
164,كاوه,فولاد كاوه جنوب كيش,624,2312044,42480370700,18680,18050,18330,-350,-1.87,18560,-120,-0.64,18010,18780,1400-3-11,2021-06-01
165,ضخود7075,اختيارخ خودرو-2000-1400/07/07,611,25023,3808579000,164,150,148,-16,-9.76,152,-12,-7.32,142,170,1400-3-11,2021-06-01
166,ساروم,سيمان‌اروميه‌,593,1250261,31990961380,25670,25000,25530,-140,-0.55,25590,-80,-0.31,25000,26350,1400-3-11,2021-06-01
167,ضسپا3002,اختيارخ خساپا-1800-1400/03/26,590,32188,647067000,33,22,14,-19,-57.58,20,-13,-39.39,14,33,1400-3-11,2021-06-01
168,فمراد,آلومراد,578,195314,14716430900,76610,77000,74250,-2360,-3.08,75350,-1260,-1.64,73790,79500,1400-3-11,2021-06-01
169,هشستا103,اختيارف ت شستا-10338-01/03/08,572,2645644,2645644,1,1,1,0,0,1,0,0,1,1,1400-3-11,2021-06-01
